id,distance,normalized_distance,weighted_distance
683,461,0.829136690647482,0.6901197604790419
684,202,0.7481481481481481,0.5287958115183246
685,265,0.8054711246200608,0.6385542168674698
686,211,0.7201365187713311,0.51338199513382
687,209,0.7437722419928826,0.5663956639566395
688,252,0.7899686520376176,0.6146341463414634
689,345,0.8098591549295775,0.6497175141242938
690,283,0.7486772486772487,0.5637450199203188
691,251,0.8229508196721311,0.6605263157894737
692,198,0.7764705882352941,0.5892857142857143
693,261,0.8787878787878788,0.7229916897506925
694,169,0.728448275862069,0.5382165605095541
695,182,0.7250996015936255,0.5449101796407185
696,226,0.8100358422939068,0.6158038147138964
697,163,0.7117903930131004,0.5275080906148867
698,160,0.7017543859649122,0.5111821086261981
699,203,0.7408759124087592,0.559228650137741
700,280,0.8484848484848485,0.7088607594936709
701,161,0.7453703703703703,0.568904593639576
